,tot_view_before_x,totdat_YJwordview_before_x,tot_view_after_x,totdat_YJwordview_after_x,YJwordview_before_x,YJwordview_after_x,sta_YJview_before_x,sta_YJview_after_x,diff_sta_YJ_view
ädàÍ,352753,4.037663331,1543418,3.933770811,5.103470143,6.538223698,-0.368683694,0.081962912,-0.450646606
çƒåª,29861,3.872139036,1535968,3.933626721,4.773077542,6.537447046,-2.541797493,0.079528661,-2.621326154
ââè•âÔ,132621,3.98328712,1530318,3.933516863,4.989329282,6.536855201,-1.119430167,0.07767365,-1.197103817
ìÒêl,117027,3.975386974,1530318,3.933516863,4.973274361,6.536855201,-1.225029297,0.07767365,-1.302702947
?ãÛ,220293,4.013053122,1529670,3.933504231,5.05097276,6.536787164,-0.713978315,0.077460405,-0.791438719
åö,634046,4.064734581,1524297,3.933399233,5.163084505,6.536221774,0.023421915,0.075688308,-0.052266393
çƒêH,582054,4.061013475,1520560,3.933325933,5.154762298,6.535827208,-0.0313163,0.074451627,-0.105767927
à˘,572538,4.060287895,1518478,3.933284997,5.153144533,6.535606909,-0.041956938,0.073761145,-0.115718083
à˘óø,148995,3.99043339,1518478,3.933284997,5.00395857,6.535606909,-1.023207954,0.073761145,-1.096969099
?óÕ,321043,4.032955485,1518060,3.933276771,5.093310391,6.535562638,-0.435508125,0.073622389,-0.509130514
VIP,141205,3.987161344,1517302,3.933261845,4.99724751,6.535482324,-1.067349067,0.07337066,-1.140719727
ê∂â∫,352753,4.037663331,1515752,3.933231294,5.103470143,6.53531795,-0.368683694,0.072855467,-0.441539161
?,413863,4.045413734,1505504,3.933028323,5.120324447,6.534226385,-0.257826732,0.069434188,-0.32726092
âÁ◊,570266,4.060112454,1492945,3.932777218,5.152753607,6.532877172,-0.044528201,0.065205369,-0.10973357
íaê∂,619918,4.063761777,1489821,3.932714348,5.160904678,6.532539571,0.009084393,0.064147232,-0.055062839
ã¢éË,471098,4.051486877,1488672,3.932691183,5.133647414,6.532415202,-0.170196668,0.063757422,-0.23395409
àÍîbè∂,183699,4.002803807,1482054,3.932557322,5.029532091,6.531696743,-0.855001487,0.061505566,-0.916507052
ë‰ñk,166770,3.997167549,1481568,3.932547463,5.017840011,6.531643839,-0.931904602,0.061339751,-0.993244353
îVñÈ,102338,3.966653873,1470384,3.932319451,4.955665211,6.530420968,-1.340851158,0.057506922,-1.39835808
ù»,351153,4.037438505,1468572,3.932282306,5.102983636,6.530221854,-0.371883631,0.056882842,-0.428766473
âeîVã≠,224565,4.01411137,1467410,3.932258455,5.053200077,6.53009402,-0.699328427,0.056482174,-0.755810601
è’ìÀ,211690,4.010842956,1461034,3.932127164,5.046329278,6.529390545,-0.744520201,0.054277283,-0.798797484
‡’óß,37300,3.891295648,1461034,3.932127164,4.809027774,6.529390545,-2.305339582,0.054277283,-2.359616865
èo„ﬂ,398518,4.043607117,1457763,3.932059532,5.116381105,6.529028305,-0.283763544,0.053141917,-0.336905461
ê÷,611756,4.063187201,1456745,3.932038444,5.159618578,6.528915381,0.00062524,0.052787982,-0.052162743
ìÇõ`,248738,4.019664473,1449549,3.931888859,5.064930659,6.528114603,-0.622172069,0.050278113,-0.672450182
àÍìÅ,336919,4.035380974,1447978,3.931856079,5.098537485,6.527939184,-0.401127601,0.0497283,-0.450855901
?,321015,4.032951077,1447290,3.93184171,5.093300905,6.527862293,-0.435570514,0.049487304,-0.485057817
ù©,245654,4.018993946,1444784,3.931789297,5.063510351,6.527581876,-0.631513959,0.048608395,-0.680122354
??,321043,4.032955485,1437003,3.931625835,5.093310391,6.526707684,-0.435508125,0.045868428,-0.481376553
ñ⁄ìI,390234,4.042595707,1436745,3.931620396,5.114177395,6.526678606,-0.298258156,0.04577729,-0.344035446
âÒå⁄,314628,4.031933014,1430756,3.931493797,5.091111445,6.526001962,-0.449971404,0.043656493,-0.493627897
ëzóv,527035,4.056599849,1429568,3.931468606,5.144946296,6.52586736,-0.09587976,0.043234613,-0.139114373
ëòüi,228928,4.015166794,1428932,3.93145511,5.055424033,6.525795249,-0.684700653,0.043008595,-0.727709249
êSé_,591432,4.061714335,1416958,3.931199598,5.156326482,6.524430807,-0.021028089,0.038732043,-0.059760132
ïÒìπ,119404,3.976672648,1414170,3.931139719,4.975878911,6.524111246,-1.207898211,0.037730446,-1.245628657
çwï®,292408,4.028181757,1407970,3.931006029,5.083066708,6.523398044,-0.502884602,0.035495068,-0.53837967
âÒ?,132621,3.98328712,1398126,3.930792249,4.989329282,6.522258352,-1.119430167,0.031922948,-1.151353115
íÚ,385109,4.041956609,1395528,3.930735516,5.112786336,6.521956057,-0.307407662,0.03097547,-0.338383132
ìÆçÏ,568355,4.059964218,1394034,3.930702832,5.152423377,6.521781933,-0.046700251,0.030429713,-0.077129964
ëÅõﬂ,42024,3.901159684,1390728,3.93063035,4.827731921,6.521395871,-2.182315519,0.029219685,-2.211535204
è¡îÔ,231696,4.015823582,1382778,3.93045517,5.056809304,6.520463246,-0.675589213,0.026296571,-0.701885784
ãh?,154400,3.992581913,1376148,3.930308113,5.008377171,6.519680833,-0.994145189,0.023844265,-1.017989454
óVûŸèÍ,39852,3.896804103,1374615,3.930273985,4.819456254,6.519499317,-2.236747627,0.02327534,-2.260022968
ïsçD,347033,4.036853703,1366206,3.930085931,5.101718796,6.518499561,-0.380202948,0.020141819,-0.400344767
?,384268,4.041850732,1363172,3.930017726,5.11255599,6.518137139,-0.308922735,0.019005886,-0.327928621
ìã,79833,3.949737299,1362204,3.929995925,4.921948677,6.518021316,-1.562617217,0.018642865,-1.581260082
Á≤å¬,483820,4.052713424,1358462,3.929911469,5.136350928,6.517572706,-0.15241466,0.017236792,-0.169651452
ñ@äØ,182154,4.00231653,1354702,3.929826313,5.028518557,6.517120531,-0.861667878,0.015819546,-0.877487424
è„ìV,290650,4.027870006,1349842,3.929715807,5.082399739,6.516533969,-0.507271503,0.013981091,-0.521252593
è∏,96695,3.962876972,1340605,3.929504404,4.948093268,6.51541254,-1.390654617,0.010466212,-1.401120829
ô˚émäÔ,271079,4.02423388,1338608,3.92945846,5.074638344,6.515168945,-0.55832105,0.009702717,-0.568023767
àÍä·,228857,4.015149818,1335759,3.929392768,5.055388242,6.514820713,-0.684936065,0.008611257,-0.693547322
ì¶íE,485898,4.052909981,1332726,3.92932264,5.136784578,6.514449068,-0.149562389,0.007446416,-0.157008805
ñßé∫,85273,3.95432452,1332726,3.92932264,4.93104177,6.514449068,-1.502808596,0.007446416,-1.510255012
ì§ì§,69847,3.940217143,1331902,3.929303554,4.903190918,6.514347935,-1.685993905,0.007129437,-1.693123342
ô“â¡,421285,4.046258108,1330504,3.929271138,5.12217058,6.514176192,-0.245684036,0.006591144,-0.252275179
é¸èÅ·¢,106427,3.969233431,1322900,3.929094075,4.960851735,6.513238465,-1.306737478,0.003652038,-1.310389516
ê¨èA,116168,3.974914398,1318869,3.928999695,4.972317799,6.512738891,-1.231320955,0.002086231,-1.233407186
?,193806,4.005871327,1315972,3.928931644,5.03592448,6.512378792,-0.812956394,0.000957577,-0.813913971
ù∂,111820,3.972454293,1305726,3.928689458,4.96734504,6.511097993,-1.26402862,-0.003056814,-1.260971806
îCíBâÿ,119231,3.976580146,1298238,3.928510959,4.975691413,6.510154763,-1.209131453,-0.006013166,-1.203118287
?éq,121667,3.977867615,1296972,3.928480653,4.978302552,6.509994684,-1.191957031,-0.006514899,-1.185442133
å^,369006,4.039878075,1282328,3.9281274,5.10826985,6.508130111,-0.337114251,-0.012359003,-0.324755247
¸Kì¥,102663,3.966863524,1282328,3.9281274,4.956086283,6.508130111,-1.338081612,-0.012359003,-1.325722608
ãHìy,333011,4.034797218,1280088,3.928072922,5.097278055,6.507842782,-0.409411333,-0.013259577,-0.396151756
äOö†,437674,4.048059218,1275009,3.927948956,5.12611517,6.50718918,-0.219739013,-0.015308152,-0.204430861
íÉ,384268,4.041850732,1272055,3.927876572,5.11255599,6.506807686,-0.308922735,-0.016503864,-0.292418871
ë‰ïº,277746,4.025508005,1271901,3.927872793,5.077354276,6.50678777,-0.540457367,-0.016566286,-0.523891082
ñ–è≠,453399,4.049710701,1268160,3.92778081,5.129740104,6.506303135,-0.195896484,-0.01808527,-0.177811214
ó¨èo,534082,4.057196235,1266489,3.927739614,5.146269242,6.506086141,-0.08717826,-0.018765393,-0.068412867
ê⁄ë“,492708,4.053546927,1263225,3.92765895,5.138190601,6.505661348,-0.140314455,-0.020096815,-0.120217639
íûç»,384268,4.041850732,1257508,3.927517036,5.11255599,6.504914316,-0.308922735,-0.022438226,-0.286484509
íÜïö,518248,4.055842257,1256171,3.927483732,5.143267279,6.504739059,-0.106923275,-0.022987531,-0.083935745
âeï],257495,4.021513785,1245465,3.927215442,5.068853441,6.503328059,-0.596370491,-0.027410009,-0.568960482
ñÑ,145334,3.988922655,1241440,3.927113832,5.000857301,6.50279404,-1.043606143,-0.02908378,-1.014522363
õéâF,317406,4.032378926,1213878,3.92640682,5.092070101,6.499083921,-0.443665969,-0.040712355,-0.402953614
globalnewstw,158703,3.994227007,1213878,3.92640682,5.011766895,6.499083921,-0.971849725,-0.040712355,-0.93113737
ìÒè\,539139,4.057618249,1204129,3.926151935,5.147206024,6.497748795,-0.081016696,-0.044897021,-0.036119675
õèÂU,76620,3.946842547,1204129,3.926151935,4.916229018,6.497748795,-1.600237521,-0.044897021,-1.555340499
ç•à˜,121042,3.977540348,1200570,3.926058244,4.977638514,6.497258348,-1.196324656,-0.046434223,-1.149890433
èoìπ,70453,3.940841682,1198056,3.925991854,4.904416844,6.496910917,-1.677930539,-0.047523172,-1.630407367
Á≤?,214265,4.011515964,1197821,3.925985639,5.047742061,6.496878398,-0.735227812,-0.047625094,-0.687602718
äX?,415551,4.045607406,1195297,3.925918793,5.120747715,6.496528679,-0.255042737,-0.048721214,-0.206321523
ó°ìI,145147,3.988844229,1192614,3.925847544,5.000696433,6.496156014,-1.044664227,-0.049889251,-0.994774976
î¸ì˙,235338,4.016673133,1185522,3.925658242,5.058602638,6.495166373,-0.663793796,-0.052991069,-0.610802727
íÜêS,213342,4.011275881,1184553,3.925632268,5.047237959,6.495030637,-0.738543478,-0.053416505,-0.685126973
ìÀö°,355555,4.03805404,1176276,3.925409315,5.104315924,6.493866077,-0.363120679,-0.057066569,-0.306054109
é©êß,257750,4.021566468,1175570,3.925390208,5.068965312,6.493766317,-0.595634671,-0.057379248,-0.538255423
î‰är,69070,3.939406507,1173252,3.925327371,4.901600651,6.493438297,-1.696453677,-0.058407354,-1.638046322
ì¡ñÒ,65784,3.935849283,1173204,3.925326068,4.894634903,6.493431497,-1.74226997,-0.058428668,-1.683841302
âiâì,236604,4.01696465,1171902,3.925290704,5.059218397,6.493246922,-0.659743725,-0.059007178,-0.600736547
îÚçs,97056,3.963126664,1171720,3.925285757,4.948593051,6.493221103,-1.387367361,-0.059088103,-1.328279258
ì¸êN,425767,4.046759159,1171293,3.925274146,5.123267013,6.493160509,-0.238472389,-0.059278021,-0.179194368
ëOíjóF,223918,4.013952702,1168696,3.925203415,5.052865961,6.492791443,-0.70152603,-0.06043478,-0.64109125
ÂQ,445523,4.048892543,1168068,3.925186281,5.127943317,6.492702058,-0.207714615,-0.06071494,-0.146999675
ê¨àı,134349,3.984091489,1159281,3.924945338,4.990970805,6.491445653,-1.108633265,-0.064652871,-1.043980394
â¡ë¨,287796,4.027358904,1158303,3.924918381,5.081306799,6.49130515,-0.514460166,-0.065093248,-0.449366919
ó¥?,91695,3.9592955,1155774,3.924848539,4.940936907,6.490941203,-1.437724639,-0.066233961,-1.371490678
âèú,175489,4.000154357,1155711,3.924846796,5.024027455,6.490932126,-0.891207507,-0.066262414,-0.824945093
è‰ïÍñ∫,128311,3.981223123,1155162,3.924831609,4.985123016,6.490852996,-1.147096329,-0.066510429,-1.0805859
ìVãÛ,414622,4.045500938,1154572,3.924815277,5.120515018,6.490767909,-0.256573276,-0.066777115,-0.189796161
?ñ ,470214,4.051400132,1149819,3.924683328,5.133456378,6.490080662,-0.171453184,-0.068931145,-0.102522039
?,198610,4.007260864,1149090,3.92466303,5.038826972,6.489974971,-0.79386563,-0.069262412,-0.724603218
ë¢òÔ,80735,3.950524163,1148996,3.924660411,4.923505882,6.489961337,-1.552374905,-0.069305144,-1.483069761
??,363387,4.039126258,1147234,3.924611279,5.106639076,6.489705544,-0.347840454,-0.070106873,-0.277733581
å˚„´,350978,4.037413838,1139848,3.924404298,5.102930266,6.488628457,-0.372234663,-0.07348277,-0.298751893
î–,469413,4.051321357,1135046,3.92426883,5.133282914,6.487923957,-0.172594123,-0.075690874,-0.096903249
íjéÂäp,95513,3.962051294,1135046,3.92426883,4.946441389,6.487923957,-1.401519631,-0.075690874,-1.325828757
êÅêÖ,305295,4.030398538,1133670,3.924229881,5.087816385,6.487721465,-0.471644226,-0.076325544,-0.395318682
êVïi,298107,4.029176674,1119321,3.923820167,5.085196886,6.485593189,-0.488873631,-0.082996168,-0.405877462
ó∫ëä,218232,4.012533469,1119321,3.923820167,5.04987998,6.485593189,-0.721165928,-0.082996168,-0.63816976
?äQ,198637,4.007268556,1118872,3.923807241,5.038843052,6.485526097,-0.793759872,-0.083206456,-0.710553416
??,191811,4.005281719,1117290,3.923761646,5.034694191,6.485289461,-0.821048455,-0.08394814,-0.737100316
èïçU,197143,4.006840982,1114734,3.923687809,5.037949462,6.484906335,-0.799637337,-0.085148968,-0.714488369
ñüà–,257495,4.021513785,1099965,3.923256993,5.068853441,6.482672975,-0.596370491,-0.092148956,-0.504221535
ÁåémìÚ,153817,3.99235467,1099965,3.923256993,5.007909378,6.482672975,-0.997222032,-0.092148956,-0.905073076
??,238778,4.017460779,1098908,3.923225884,5.060266811,6.48251184,-0.65284792,-0.092653999,-0.560193922
ç°è™,27722,3.865511122,1091037,3.922993048,4.760749768,6.481306415,-2.622881802,-0.096432147,-2.526449655
êlóù,81152,3.950884273,1090008,3.922962454,4.924218893,6.481148101,-1.54768517,-0.096928348,-1.450756822
?,131985,3.982987802,1087406,3.922884931,4.988718773,6.480747024,-1.123445712,-0.098185438,-1.025260274
‡SñÂ,84530,3.95371963,1086736,3.922864932,4.92984064,6.480643574,-1.510708872,-0.098509682,-1.412199191
ìÿël,419368,4.046041788,1086344,3.922853223,5.121697431,6.480583014,-0.248796111,-0.098699493,-0.150096618
ñ⁄ïW,384420,4.041869889,1084092,3.922785859,5.112597666,6.480234627,-0.308648617,-0.099791437,-0.20885718
ì•,169982,3.998289846,1083339,3.922763295,5.020162717,6.480117955,-0.91662731,-0.100157121,-0.816470189
è`,291027,4.027937056,1075080,3.922514525,5.082543167,6.478832241,-0.506328118,-0.104186915,-0.402141203
ËÍçÿ,369288,4.039915433,1074425,3.922494694,5.108350924,6.478729798,-0.336581001,-0.104508002,-0.232072999
üÀà◊,95865,3.962298495,1072176,3.922426487,4.94693582,6.478377513,-1.39826758,-0.105612165,-1.292655415
é”ËªñN,264360,4.022910036,1071699,3.922411998,5.071820642,6.478302688,-0.576854119,-0.105846687,-0.471007432
ù]â,388224,4.042346299,1070604,3.922378706,5.113634401,6.478130778,-0.301829625,-0.106385503,-0.195444123
óùóR,37300,3.891295648,1068333,3.922309524,4.809027774,6.477773608,-2.305339582,-0.107504976,-2.197834606
D100,276045,4.025186546,1064214,3.922183576,5.076668676,6.477123604,-0.544966809,-0.109542275,-0.435424534
ü^èF,369288,4.039915433,1060600,3.922072569,5.108350924,6.476550949,-0.336581001,-0.111337139,-0.225243863
‡“å_,351608,4.037502568,1051472,3.921790081,5.103122251,6.475094717,-0.370971908,-0.115901387,-0.255070522
ö†äO,228857,4.015149818,1049572,3.921730897,5.055388242,6.474789807,-0.684936065,-0.116857061,-0.568079004
ÂLîV?,478586,4.052213686,1043664,3.921546007,5.135248897,6.473837705,-0.159663123,-0.119841222,-0.039821901
îÚú[,220539,4.013114746,1040188,3.921436616,5.051102391,6.473274685,-0.713125685,-0.121605888,-0.591519797
îrçú,51340,3.917112169,1036488,3.921319673,4.858273606,6.472673045,-1.981431605,-0.123491599,-1.857940006
Íyâ,263970,4.02283192,1034760,3.921264879,5.071654512,6.472391232,-0.577946814,-0.124374881,-0.453571933
àÍçè,203220,4.00855579,1030034,3.921114437,5.04153572,6.471617767,-0.776049199,-0.126799142,-0.649250057
èµÊ®,436977,4.047984326,1027733,3.921040877,5.125950968,6.471239731,-0.220819026,-0.127984017,-0.09283501
ìåãû,461451,4.050529187,1026612,3.921004966,5.131539523,6.471055213,-0.184061046,-0.128562348,-0.055498698
?,69847,3.940217143,1023335,3.920899706,4.903190918,6.470514509,-1.685993905,-0.130257069,-1.555736836
ìØõ{,375490,4.040728244,1018520,3.920744281,5.110115789,6.469716481,-0.324972832,-0.132758318,-0.192214514
íÜ?,362742,4.039039039,1016198,3.920669,5.106449987,6.469330114,-0.349084164,-0.133969301,-0.215114863
ìVég,123217,3.978670352,1015664,3.920651657,4.979932218,6.469241119,-1.181238119,-0.134248237,-1.046989881
ç`åÄ,165647,3.996768847,1015147,3.920634855,5.017015503,6.469154907,-0.937327699,-0.134518451,-0.802809248
ìAã”ãX,182243,4.002344738,1013592,3.920584256,5.028577215,6.468895304,-0.861282059,-0.135332121,-0.725949937
ê\êø,377453,4.040982058,1007200,3.920375241,5.110667263,6.467823437,-0.321345587,-0.13869166,-0.182653927
ô“,442091,4.048530419,1005717,3.920326511,5.127148648,6.467573657,-0.21294145,-0.139474542,-0.073466908
è¨ìX,213342,4.011275881,1004580,3.92028909,5.047237959,6.467381872,-0.738543478,-0.140075651,-0.598467827
ëSñØ,45676,3.907890307,1003842,3.920264772,4.840572971,6.467257258,-2.097855202,-0.140466228,-1.957388974
ö°ìg,305947,4.030507608,998132,3.920075867,5.0880504,6.466289593,-0.470105021,-0.143499166,-0.326605855
úK,129756,3.981924538,989216,3.919778188,4.986551503,6.464766051,-1.137700639,-0.148274383,-0.989426257
ç»èó,119231,3.976580146,980802,3.919494185,4.975691413,6.463314011,-1.209131453,-0.152825492,-1.056305961
ëSàı,340660,4.035932001,974446,3.919277626,5.099727118,6.462207777,-0.393302944,-0.156292744,-0.2370102
ÁŒã≥,405154,4.044398763,968384,3.919069436,5.118107938,6.461145101,-0.272405523,-0.159623476,-0.112782047
ä‡è«,385342,4.041985893,968384,3.919069436,5.112850049,6.461145101,-0.306988597,-0.159623476,-0.147365121
î¿,300052,4.029510862,968376,3.919069161,5.085912962,6.461143694,-0.48416374,-0.159627887,-0.324535854
ü£ñ⁄,175804,4.000258816,968138,3.919060954,5.024244196,6.461101819,-0.889781923,-0.159759135,-0.730022787
êS·u,276802,4.025329907,967233,3.919029724,5.076974402,6.460942482,-0.542955941,-0.160258543,-0.382697398
??,420362,4.046154106,965808,3.918980475,5.121943084,6.46069125,-0.247180361,-0.161045974,-0.086134386
ëSê¢äE,438102,4.048105133,962325,3.91885972,5.126215847,6.460075423,-0.219076821,-0.162976152,-0.056100669
í…,398518,4.043607117,961983,3.918847834,5.116381105,6.460014819,-0.283763544,-0.163166103,-0.12059744
éN,183699,4.002803807,960084,3.918781737,5.029532091,6.459677863,-0.855001487,-0.164222222,-0.690779265
?äÏ,272942,4.024593782,955500,3.918621511,5.07540511,6.458861374,-0.553277752,-0.166781331,-0.386496422
çDóF,364082,4.039220024,951120,3.918467517,5.106842383,6.458077081,-0.346503232,-0.169239528,-0.177263704
?,120653,3.977335601,951120,3.918467517,4.977223179,6.458077081,-1.199056467,-0.169239528,-1.029816938
?ûŸè¨?õ_,276045,4.025186546,945968,3.918285247,5.076668676,6.45714932,-0.544966809,-0.172147399,-0.37281941
‡Nè¨ï∂,159276,3.994441912,945968,3.918285247,5.012210123,6.45714932,-0.968934447,-0.172147399,-0.796787048
è¨öhô⁄,79638,3.949565745,945968,3.918285247,4.921609312,6.45714932,-1.564849343,-0.172147399,-1.392701945
ó´ó´ËuóY,339262,4.035726963,943538,3.918198846,5.099284361,6.456709749,-0.396215126,-0.173525138,-0.222689987
ã≥ïÉ,119404,3.976672648,941304,3.91811917,4.975878911,6.456304506,-1.207898211,-0.174795288,-1.033102922
öÎ,385756,4.04203787,939948,3.918070693,5.112963145,6.456058,-0.306244726,-0.175567908,-0.130676818
‰˜,65479,3.935508006,934674,3.917881314,4.893967691,6.455095415,-1.746658466,-0.178584923,-1.568073543
Âf,65479,3.935508006,934674,3.917881314,4.893967691,6.455095415,-1.746658466,-0.178584923,-1.568073543
òÍ,45169,3.906996408,934344,3.91786942,4.838863806,6.455034982,-2.109097009,-0.17877434,-1.930322669
úAìå,153626,3.992279991,929356,3.917689001,5.007755669,6.454118574,-0.998233035,-0.181646623,-0.816586412
5000,377784,4.041024695,926812,3.917596518,5.11075992,6.453649045,-0.320736147,-0.183118263,-0.137617884
ó÷,192671,4.005536811,926812,3.917596518,5.035226376,6.453649045,-0.817548078,-0.183118263,-0.634429815
ï∂ï®,150026,3.99085058,919337,3.917322934,5.004815808,6.452260973,-1.017569583,-0.187468877,-0.830100706
äÔâˆ,294801,4.028602414,916514,3.91721889,5.083967056,6.451733439,-0.496962676,-0.189122319,-0.307840356
í„?,320658,4.032894836,916342,3.917212538,5.093179881,6.451701238,-0.436366534,-0.189223246,-0.247143288
?ñZ,371990,4.040271604,914483,3.917143789,5.109124064,6.451352771,-0.331495771,-0.190315443,-0.141180328
?,83385,3.952774489,906230,3.91683646,4.927965139,6.449796045,-1.523044734,-0.195194667,-1.327850067
èWö£,95865,3.962298495,895767,3.91644178,4.94693582,6.4477993,-1.39826758,-0.201453036,-1.196814544
ëóï ,234677,4.016520156,894573,3.916396376,5.058279591,6.447569767,-0.665918592,-0.202172458,-0.463746133
õ{í∑,33453,3.882046582,893766,3.916365645,4.791610164,6.447414435,-2.419901613,-0.202659315,-2.217242298
ñÇê´,87160,3.955831934,893500,3.916355508,4.934037819,6.4473632,-1.483102482,-0.202819899,-1.280282582
ïsäË,106427,3.969233431,883492,3.915971358,4.960851735,6.445422935,-1.306737478,-0.208901245,-1.097836233
ê∂àÁ,80735,3.950524163,883492,3.915971358,4.923505882,6.445422935,-1.552374905,-0.208901245,-1.34347366
ç•‚X,381110,4.041450583,875382,3.91565606,5.111685708,6.443832357,-0.314646897,-0.213886572,-0.100760325
õ¯èä,282941,4.026474906,872922,3.915559701,5.079417997,6.443346599,-0.526883515,-0.215409076,-0.311474439
??,300101,4.029519246,872592,3.915546749,5.085930931,6.443281319,-0.484045548,-0.215613683,-0.268431866
åÎì¸,404206,4.044286655,869782,3.915436212,5.117863291,6.442724318,-0.274014661,-0.217359484,-0.056655177
EP01,171535,3.99882312,867326,3.915339236,5.021267323,6.442235821,-0.909361912,-0.218890572,-0.69047134
úAçê,183118,4.002621161,866860,3.915320797,5.029152129,6.442142958,-0.857500639,-0.219181632,-0.638319007
?õ_,163241,3.995903284,866640,3.915312088,5.015226689,6.442099097,-0.949093387,-0.219319104,-0.729774284
ïΩñK,369288,4.039915433,866618,3.915311217,5.108350924,6.442094711,-0.336581001,-0.219332853,-0.117248148
âì,357693,4.038349612,866323,3.915299533,5.104956027,6.442035876,-0.358910486,-0.219517257,-0.139393229
ïΩà¿,172344,3.99909856,866323,3.915299533,5.021838097,6.442035876,-0.905607719,-0.219517257,-0.686090462
êlçÀ,251934,4.0203486,864453,3.915225359,5.066380881,6.441662399,-0.61263343,-0.220687842,-0.391945588
ëÊàÍèW,73530,3.943913529,862473,3.915146602,4.910456019,6.441265958,-1.63820866,-0.221930403,-1.416278257
ñfà’,364082,4.039220024,855336,3.91486084,5.106842383,6.439828396,-0.346503232,-0.226436132,-0.120067101
å⁄,344298,4.036460733,852314,3.914738943,5.100869367,6.439215609,-0.385789955,-0.228356781,-0.157433174
è∆å⁄,192671,4.005536811,852314,3.914738943,5.035226376,6.439215609,-0.817548078,-0.228356781,-0.589191297
ïÚîÜ,199918,4.007632018,848834,3.914597903,5.039602976,6.438506907,-0.788761571,-0.230578058,-0.558183513
ãë,305947,4.030507608,846978,3.914522386,5.0880504,6.43812759,-0.470105021,-0.231766944,-0.238338077
êhãÍ,374939,4.040656705,844466,3.91441985,5.109960385,6.437612709,-0.32599498,-0.233380731,-0.092614249
ñ éq,240422,4.017832266,842150,3.914324976,5.061052211,6.437136467,-0.647682049,-0.234873408,-0.412808641
îÌç¢,145147,3.988844229,841430,3.914295415,5.000696433,6.436988112,-1.044664227,-0.235338397,-0.809325831
ëÊòZ,351559,4.037495674,837879,3.91414916,5.103107333,6.436254329,-0.371070027,-0.237638282,-0.133431746
?îè,83978,3.953265969,835868,3.91406599,4.928940219,6.435837216,-1.51663127,-0.238945634,-1.277685636
?,160716,3.994977796,834550,3.914011346,5.013315776,6.435563227,-0.961662165,-0.239804394,-0.721857771
íÜî¸Ëê,292679,4.028229609,833612,3.91397239,5.083169103,6.435367935,-0.502211107,-0.240416493,-0.261794615
î\?,191756,4.005265357,831779,3.913896107,5.034660061,6.434985589,-0.821272944,-0.241614876,-0.579658067
ä¢â,80735,3.950524163,831648,3.913890648,4.923505882,6.434958227,-1.552374905,-0.241700636,-1.310674269
ëOâù,73102,3.943495848,831183,3.913871259,4.909633951,6.434861064,-1.643615708,-0.242005173,-1.401610536
òVéO,349695,4.037232527,829395,3.91379658,5.102538033,6.434486884,-0.374814527,-0.24317796,-0.131636568
íQ,159860,3.994659961,826790,3.913687417,5.012659937,6.433940096,-0.965975857,-0.244891751,-0.721084106
è¨õ{ê∂,144564,3.988598921,824984,3.913611485,5.000193338,6.433559875,-1.04797327,-0.246083471,-0.801889798
é∑,150026,3.99085058,820452,3.913420023,5.004815808,6.432601593,-1.017569583,-0.249087,-0.768482583
âﬂËê,150210,3.990924662,818924,3.913355173,5.004968069,6.432277154,-1.016568105,-0.250103886,-0.766464219
íµïë,87160,3.955831934,816904,3.91326921,4.934037819,6.431847198,-1.483102482,-0.25145149,-1.231650992
‰ÖìÔ,238106,4.01730802,806432,3.912819275,5.059943939,6.429598841,-0.654971563,-0.258498487,-0.396473076
ïxãM,121042,3.977540348,806392,3.912817542,4.977638514,6.429590189,-1.196324656,-0.258525602,-0.937799054
?ïΩ,91077,3.958836106,805596,3.912783042,4.94002062,6.429417931,-1.443751392,-0.259065508,-1.184685883
õâ?,186173,4.003573628,804150,3.912720261,5.031134376,6.429104518,-0.844462669,-0.260047834,-0.584414834
àÍ?,186173,4.003573628,804150,3.912720261,5.031134376,6.429104518,-0.844462669,-0.260047834,-0.584414834
??,54828,3.922187204,801834,3.912619412,4.86806874,6.42860121,-1.917005405,-0.261625346,-1.655380059
âqêH,281232,4.026159262,798108,3.912456402,5.078744043,6.427788032,-0.531316361,-0.264174081,-0.26714228
âqéçâÎ,281232,4.026159262,798108,3.912456402,5.078744043,6.427788032,-0.531316361,-0.264174081,-0.26714228
èäóLêl,352753,4.037663331,797618,3.912434895,5.103470143,6.427680773,-0.368683694,-0.26451026,-0.104173434
˚çót,240034,4.017744875,796263,3.912375333,5.060867419,6.427383783,-0.648897495,-0.265441111,-0.383456384
ëñì¸,207908,4.009835931,789702,3.912085135,5.044217245,6.425937627,-0.758411821,-0.269973778,-0.488438043
ï},97283,3.963283085,788797,3.91204487,4.948906201,6.425737086,-1.385307653,-0.270602331,-1.114705322
ãKäi,157541,3.993788239,784292,3.911843576,5.01086226,6.424734935,-0.977799839,-0.27374336,-0.704056478
ê´î\,306956,4.030675835,783831,3.911822896,5.088411397,6.424632018,-0.467730613,-0.274065932,-0.193664681
îNëO,285582,4.026958082,783831,3.911822896,5.080450139,6.424632018,-0.520094734,-0.274065932,-0.246028802
ëÂ??,253733,4.02072899,783180,3.911793668,5.067187721,6.424486567,-0.607326542,-0.274521815,-0.332804727
???,192619,4.005521427,782748,3.911774255,5.035194277,6.424389972,-0.817759207,-0.274824573,-0.542934634
